ID,풍속 (m/s)
TEST_13166,0.9
TEST_13167,1.78
TEST_13168,0.86
TEST_13169,1.49
TEST_13170,6.89
TEST_13171,0.86
TEST_13172,3.2
TEST_13173,1.56
TEST_13174,0.82
TEST_13175,2.48
TEST_13176,0.84
TEST_13177,5.03
TEST_13178,0.6
TEST_13179,3.02
TEST_13180,2.94
TEST_13181,1.98
TEST_13182,1.24
TEST_13183,2.62
TEST_13184,1.78
TEST_13185,6.03
TEST_13186,0.4
TEST_13187,2.65
TEST_13188,1.99
TEST_13189,0.61
TEST_13190,4.85
TEST_13191,1.16
TEST_13192,1.79
TEST_13193,0.55
TEST_13194,1.23
TEST_13195,1.57
TEST_13196,1.97
TEST_13197,0.61
TEST_13198,0.66
TEST_13199,2.16
TEST_13200,1.58
TEST_13201,0.49
TEST_13202,2.49
TEST_13203,0.88
TEST_13204,0.43
TEST_13205,3.13
TEST_13206,2.55
TEST_13207,3.8
TEST_13208,0.48
TEST_13209,1.74
TEST_13210,5.17
TEST_13211,2.31
TEST_13212,3.78
TEST_13213,1.34
TEST_13214,0.52
TEST_13215,1.49
TEST_13216,1.9
TEST_13217,0.19
TEST_13218,3.05
TEST_13219,1.4
TEST_13220,1.03
TEST_13221,0.57
TEST_13222,0.68
TEST_13223,5.07
TEST_13224,2.11
TEST_13225,4.02
TEST_13226,4.64
TEST_13227,0.55
TEST_13228,1.2
TEST_13229,3.19
TEST_13230,1.2
TEST_13231,1.75
TEST_13232,0.42
TEST_13233,0.38
TEST_13234,3.32
TEST_13235,2.29
TEST_13236,1.38
TEST_13237,0.99
TEST_13238,0.29
TEST_13239,1.33
TEST_13240,0.55
TEST_13241,2.05
TEST_13242,4.78
TEST_13243,4.79
TEST_13244,0.34
TEST_13245,2.77
TEST_13246,1.32
TEST_13247,2.02
TEST_13248,0.51
TEST_13249,1.32
TEST_13250,1.24
TEST_13251,0.51
TEST_13252,4.64
TEST_13253,0.9
TEST_13254,1.17
TEST_13255,0.73
TEST_13256,0.47
TEST_13257,2.51
TEST_13258,0.54
TEST_13259,0.7
TEST_13260,2.18
TEST_13261,0.98
TEST_13262,1.91
TEST_13263,1.34
TEST_13264,1.17
TEST_13265,2.65
TEST_13266,1.18
TEST_13267,1.06
TEST_13268,2.61
TEST_13269,1.85
TEST_13270,0.56
TEST_13271,2.05
TEST_13272,2.47
TEST_13273,1.5
TEST_13274,1.33
TEST_13275,1.03
TEST_13276,1.41
TEST_13277,1.88
TEST_13278,2.2
TEST_13279,2.38
TEST_13280,1.41
TEST_13281,1.81
TEST_13282,0.19
TEST_13283,1.74
TEST_13284,2.23
TEST_13285,1.91
TEST_13286,0.98
TEST_13287,0.87
TEST_13288,2.21
TEST_13289,0.65
TEST_13290,1.14
TEST_13291,2.19
TEST_13292,0.86
TEST_13293,0.54
TEST_13294,2.9
TEST_13295,0.71
TEST_13296,1.88
TEST_13297,2.06
TEST_13298,2.08
TEST_13299,2.14
TEST_13300,3.51
TEST_13301,0.27
TEST_13302,0.27
TEST_13303,5.12
TEST_13304,6.91
TEST_13305,0.25
TEST_13306,0.36
TEST_13307,2.37
TEST_13308,1.5
TEST_13309,5.1
TEST_13310,0.7
TEST_13311,1.29
TEST_13312,0.76
TEST_13313,1.75
TEST_13314,2.49
TEST_13315,0.76
TEST_13316,0.61
TEST_13317,1.02
TEST_13318,3.97
TEST_13319,1.82
TEST_13320,1.59
TEST_13321,4.47
TEST_13322,1.58
TEST_13323,1.03
TEST_13324,0.68
TEST_13325,1.59
TEST_13326,0.84
TEST_13327,2.53
TEST_13328,2.13
TEST_13329,0.92
TEST_13330,4.12
TEST_13331,1.82
TEST_13332,2.44
TEST_13333,1.08
TEST_13334,0.85
TEST_13335,0.88
TEST_13336,1.11
TEST_13337,3.72
TEST_13338,0.74
TEST_13339,1.71
TEST_13340,5.07
TEST_13341,2.52
TEST_13342,3.46
TEST_13343,3.34
TEST_13344,0.93
TEST_13345,1.55
TEST_13346,0.87
TEST_13347,2.3
TEST_13348,2.49
TEST_13349,6.67
TEST_13350,1.85
TEST_13351,3.05
TEST_13352,0.63
TEST_13353,1.19
TEST_13354,4.51
TEST_13355,1.39
TEST_13356,0.66
TEST_13357,0.75
TEST_13358,1.5
TEST_13359,0.39
TEST_13360,1.39
TEST_13361,2.22
TEST_13362,2.84
TEST_13363,4.29
TEST_13364,1.38
TEST_13365,1.18
TEST_13366,1.57
TEST_13367,3.89
TEST_13368,1.05
TEST_13369,2.25
TEST_13370,2.4
TEST_13371,2.9
TEST_13372,2.02
TEST_13373,0.32
TEST_13374,1.6
TEST_13375,1.69
TEST_13376,0.63
TEST_13377,1.72
TEST_13378,1.84
TEST_13379,5.08
TEST_13380,2.46
TEST_13381,1.72
TEST_13382,0.45
TEST_13383,1.52
TEST_13384,0.9
TEST_13385,1.3
TEST_13386,1.65
TEST_13387,0.72
TEST_13388,2.75
TEST_13389,1.87
TEST_13390,1.52
TEST_13391,1.8
TEST_13392,2.32
TEST_13393,0.44
TEST_13394,2.15
TEST_13395,0.67
TEST_13396,1.88
TEST_13397,1.16
TEST_13398,1.65
TEST_13399,0.81
TEST_13400,1.0
TEST_13401,0.45
TEST_13402,1.62
TEST_13403,1.34
TEST_13404,0.43
TEST_13405,0.83
TEST_13406,1.56
TEST_13407,1.57
TEST_13408,1.32
TEST_13409,0.88
TEST_13410,1.29
TEST_13411,5.98
TEST_13412,0.54
TEST_13413,0.6
TEST_13414,1.24
TEST_13415,2.76
TEST_13416,0.42
TEST_13417,1.35
TEST_13418,1.31
TEST_13419,1.21
TEST_13420,1.18
TEST_13421,3.13
TEST_13422,1.87
TEST_13423,0.43
TEST_13424,2.32
TEST_13425,1.66
TEST_13426,1.82
TEST_13427,0.77
TEST_13428,0.56
TEST_13429,1.72
TEST_13430,2.64
TEST_13431,1.09
TEST_13432,0.89
TEST_13433,3.31
TEST_13434,0.21
TEST_13435,1.81
TEST_13436,2.66
TEST_13437,3.08
TEST_13438,2.27
TEST_13439,0.76
TEST_13440,1.63
TEST_13441,3.56
TEST_13442,1.47
TEST_13443,1.57
TEST_13444,1.75
TEST_13445,2.92
TEST_13446,2.04
TEST_13447,1.15
TEST_13448,3.66
TEST_13449,2.87
TEST_13450,0.6
TEST_13451,1.98
TEST_13452,1.38
TEST_13453,0.67
TEST_13454,1.9
TEST_13455,3.58
TEST_13456,0.79
TEST_13457,1.02
TEST_13458,0.61
TEST_13459,2.33
TEST_13460,5.55
TEST_13461,1.17
TEST_13462,1.16
TEST_13463,0.93
TEST_13464,1.03
TEST_13465,0.62
TEST_13466,0.3
TEST_13467,2.46
TEST_13468,2.62
TEST_13469,3.83
TEST_13470,2.6
TEST_13471,1.98
TEST_13472,1.92
TEST_13473,1.71
TEST_13474,1.9
TEST_13475,1.25
TEST_13476,0.6
TEST_13477,1.43
TEST_13478,0.87
TEST_13479,2.57
TEST_13480,0.89
TEST_13481,1.13
TEST_13482,3.98
TEST_13483,1.08
TEST_13484,5.43
TEST_13485,5.26
TEST_13486,1.17
TEST_13487,1.27
TEST_13488,1.06
TEST_13489,0.79
TEST_13490,3.29
TEST_13491,4.4
TEST_13492,3.18
TEST_13493,1.28
TEST_13494,1.13
TEST_13495,1.92
TEST_13496,4.19
TEST_13497,1.09
TEST_13498,1.27
TEST_13499,2.43
TEST_13500,0.93
TEST_13501,0.39
TEST_13502,0.5
TEST_13503,0.54
TEST_13504,0.64
TEST_13505,2.46
TEST_13506,4.71
TEST_13507,2.06
TEST_13508,1.48
TEST_13509,2.66
TEST_13510,0.6
TEST_13511,1.71
TEST_13512,0.54
TEST_13513,3.28
TEST_13514,1.96
TEST_13515,1.12
TEST_13516,3.21
TEST_13517,1.88
TEST_13518,2.86
TEST_13519,1.53
TEST_13520,2.36
TEST_13521,1.14
TEST_13522,1.88
TEST_13523,0.88
TEST_13524,1.33
TEST_13525,5.65
TEST_13526,4.96
TEST_13527,3.49
TEST_13528,1.0
TEST_13529,1.16
TEST_13530,2.14
TEST_13531,0.66
TEST_13532,0.45
TEST_13533,2.79
TEST_13534,1.91
TEST_13535,1.33
TEST_13536,1.41
TEST_13537,1.18
TEST_13538,4.42
TEST_13539,1.72
TEST_13540,2.81
TEST_13541,1.51
TEST_13542,0.52
TEST_13543,0.94
TEST_13544,1.16
TEST_13545,4.39
TEST_13546,0.74
TEST_13547,0.39
TEST_13548,1.35
TEST_13549,3.94
TEST_13550,1.35
TEST_13551,1.07
TEST_13552,0.93
TEST_13553,1.78
TEST_13554,1.92
TEST_13555,0.93
TEST_13556,6.04
TEST_13557,3.66
TEST_13558,1.44
TEST_13559,3.01
TEST_13560,2.12
TEST_13561,0.86
TEST_13562,0.23
TEST_13563,1.35
TEST_13564,0.78
TEST_13565,0.7
TEST_13566,2.63
TEST_13567,4.67
TEST_13568,1.24
TEST_13569,1.5
TEST_13570,3.81
TEST_13571,1.05
TEST_13572,3.1
TEST_13573,0.31
TEST_13574,0.67
TEST_13575,3.5
TEST_13576,0.66
TEST_13577,0.64
TEST_13578,5.57
TEST_13579,0.3
TEST_13580,1.37
TEST_13581,1.72
TEST_13582,0.64
TEST_13583,0.47
TEST_13584,1.31
TEST_13585,1.64
TEST_13586,1.51
TEST_13587,1.62
TEST_13588,0.19
TEST_13589,1.85
TEST_13590,2.6
TEST_13591,2.51
TEST_13592,0.55
TEST_13593,1.67
TEST_13594,1.85
TEST_13595,2.99
TEST_13596,3.39
TEST_13597,0.91
TEST_13598,0.59
TEST_13599,0.97
TEST_13600,0.5
TEST_13601,2.98
TEST_13602,0.64
TEST_13603,1.49
TEST_13604,1.61
TEST_13605,1.56
TEST_13606,2.43
TEST_13607,0.75
TEST_13608,1.01
TEST_13609,0.61
TEST_13610,3.03
TEST_13611,4.63
TEST_13612,1.83
TEST_13613,0.38
TEST_13614,0.46
TEST_13615,0.52
TEST_13616,5.5
TEST_13617,0.55
TEST_13618,0.79
TEST_13619,3.16
TEST_13620,3.35
TEST_13621,0.49
TEST_13622,0.72
TEST_13623,3.78
TEST_13624,2.31
TEST_13625,2.42
TEST_13626,1.7
TEST_13627,3.17
TEST_13628,1.3
TEST_13629,0.58
TEST_13630,2.76
TEST_13631,1.72
TEST_13632,0.56
TEST_13633,4.8
TEST_13634,5.56
TEST_13635,5.83
TEST_13636,2.0
TEST_13637,3.99
TEST_13638,5.01
TEST_13639,5.11
TEST_13640,1.84
TEST_13641,1.07
TEST_13642,0.45
TEST_13643,1.81
TEST_13644,5.33
TEST_13645,5.28
TEST_13646,1.89
TEST_13647,2.21
TEST_13648,0.27
TEST_13649,0.76
TEST_13650,5.15
TEST_13651,4.26
TEST_13652,8.2
TEST_13653,0.56
TEST_13654,2.67
TEST_13655,2.38
TEST_13656,3.34
TEST_13657,2.68
TEST_13658,0.45
TEST_13659,2.14
TEST_13660,2.22
TEST_13661,2.68
TEST_13662,2.69
TEST_13663,0.55
TEST_13664,0.94
TEST_13665,4.0
TEST_13666,1.54
TEST_13667,4.88
TEST_13668,0.75
TEST_13669,0.51
TEST_13670,3.89
TEST_13671,2.99
TEST_13672,1.49
TEST_13673,1.61
TEST_13674,3.12
TEST_13675,2.39
TEST_13676,0.65
TEST_13677,0.28
TEST_13678,2.26
TEST_13679,0.78
TEST_13680,0.36
TEST_13681,1.81
TEST_13682,3.66
TEST_13683,0.68
TEST_13684,1.03
TEST_13685,0.89
TEST_13686,0.43
TEST_13687,2.08
TEST_13688,0.33
TEST_13689,2.43
TEST_13690,0.42
TEST_13691,3.06
TEST_13692,1.01
TEST_13693,4.71
TEST_13694,2.46
TEST_13695,1.48
TEST_13696,0.53
TEST_13697,1.87
TEST_13698,0.22
TEST_13699,1.78
TEST_13700,0.52
TEST_13701,0.32
TEST_13702,2.07
TEST_13703,7.23
TEST_13704,5.02
TEST_13705,1.1
TEST_13706,1.62
TEST_13707,2.14
TEST_13708,0.54
TEST_13709,1.04
TEST_13710,1.33
TEST_13711,1.14
TEST_13712,2.96
TEST_13713,1.04
TEST_13714,2.39
TEST_13715,0.98
TEST_13716,5.97
TEST_13717,1.6
TEST_13718,0.98
TEST_13719,2.47
TEST_13720,1.32
TEST_13721,5.17
TEST_13722,1.51
TEST_13723,2.67
TEST_13724,0.63
TEST_13725,1.92
TEST_13726,3.14
TEST_13727,1.54
TEST_13728,0.49
TEST_13729,2.01
TEST_13730,5.73
TEST_13731,4.28
TEST_13732,3.39
TEST_13733,3.79
TEST_13734,4.15
TEST_13735,0.79
TEST_13736,1.6
TEST_13737,1.04
TEST_13738,2.24
TEST_13739,2.71
TEST_13740,1.36
TEST_13741,0.91
TEST_13742,2.57
TEST_13743,1.62
TEST_13744,1.68
TEST_13745,4.0
TEST_13746,1.4
TEST_13747,1.11
TEST_13748,2.51
TEST_13749,1.39
TEST_13750,2.95
TEST_13751,3.55
TEST_13752,10.13
TEST_13753,0.21
TEST_13754,2.5
TEST_13755,1.69
TEST_13756,2.82
TEST_13757,0.67
TEST_13758,5.41
TEST_13759,2.59
TEST_13760,3.69
TEST_13761,0.45
TEST_13762,1.05
TEST_13763,6.44
TEST_13764,5.1
TEST_13765,2.0
TEST_13766,2.07
TEST_13767,2.43
TEST_13768,2.85
TEST_13769,3.47
TEST_13770,7.38
TEST_13771,2.45
TEST_13772,0.32
TEST_13773,0.24
TEST_13774,1.67
TEST_13775,0.81
TEST_13776,1.03
TEST_13777,2.0
TEST_13778,0.33
TEST_13779,0.75
TEST_13780,0.65
TEST_13781,3.32
TEST_13782,0.99
TEST_13783,0.56
TEST_13784,1.54
TEST_13785,1.14
TEST_13786,1.3
TEST_13787,1.37
TEST_13788,2.23
TEST_13789,2.12
TEST_13790,1.77
TEST_13791,2.99
TEST_13792,1.13
TEST_13793,1.0
TEST_13794,2.47
TEST_13795,1.49
TEST_13796,1.17
TEST_13797,2.31
TEST_13798,1.32
TEST_13799,1.4
TEST_13800,2.48
TEST_13801,0.47
TEST_13802,0.55
TEST_13803,3.4
TEST_13804,2.13
TEST_13805,1.75
TEST_13806,1.17
TEST_13807,4.69
TEST_13808,0.91
TEST_13809,3.06
TEST_13810,2.6
TEST_13811,2.28
TEST_13812,3.64
TEST_13813,3.32
TEST_13814,2.61
TEST_13815,6.74
TEST_13816,1.01
TEST_13817,0.48
TEST_13818,1.86
TEST_13819,1.66
TEST_13820,1.19
TEST_13821,3.9
TEST_13822,2.67
TEST_13823,1.21
TEST_13824,0.42
TEST_13825,0.53
TEST_13826,3.05
TEST_13827,5.31
TEST_13828,4.31
TEST_13829,0.96
TEST_13830,0.71
TEST_13831,2.67
TEST_13832,0.96
TEST_13833,0.83
TEST_13834,1.07
TEST_13835,0.54
TEST_13836,2.89
TEST_13837,0.76
TEST_13838,2.59
TEST_13839,2.88
TEST_13840,1.37
TEST_13841,1.9
TEST_13842,2.33
TEST_13843,0.97
TEST_13844,1.17
TEST_13845,0.4
TEST_13846,1.79
TEST_13847,1.69
TEST_13848,2.88
TEST_13849,5.03
TEST_13850,0.51
TEST_13851,1.94
TEST_13852,0.86
TEST_13853,1.88
TEST_13854,1.11
TEST_13855,0.2
TEST_13856,0.68
TEST_13857,4.78
TEST_13858,1.78
TEST_13859,2.85
TEST_13860,2.78
TEST_13861,4.89
TEST_13862,1.57
TEST_13863,1.89
TEST_13864,0.41
TEST_13865,2.77
TEST_13866,3.01
TEST_13867,1.72
TEST_13868,1.07
TEST_13869,1.47
TEST_13870,0.49
TEST_13871,3.03
TEST_13872,2.42
TEST_13873,0.81
TEST_13874,0.87
TEST_13875,3.96
TEST_13876,2.97
TEST_13877,2.5
TEST_13878,1.6
TEST_13879,1.34
TEST_13880,1.44
TEST_13881,1.82
TEST_13882,1.85
TEST_13883,1.61
TEST_13884,3.07
TEST_13885,1.01
TEST_13886,1.65
TEST_13887,1.97
TEST_13888,7.39
TEST_13889,0.52
TEST_13890,1.0
TEST_13891,0.57
TEST_13892,0.62
TEST_13893,2.19
TEST_13894,1.87
TEST_13895,1.68
TEST_13896,2.72
TEST_13897,2.44
TEST_13898,1.5
TEST_13899,5.16
TEST_13900,7.19
TEST_13901,6.56
TEST_13902,2.05
TEST_13903,2.75
TEST_13904,0.17
TEST_13905,5.88
TEST_13906,1.07
TEST_13907,0.58
TEST_13908,5.59
TEST_13909,0.91
TEST_13910,0.25
TEST_13911,1.17
TEST_13912,1.1
TEST_13913,0.76
TEST_13914,2.63
TEST_13915,2.23
TEST_13916,1.61
TEST_13917,0.31
TEST_13918,4.87
TEST_13919,2.55
TEST_13920,1.89
TEST_13921,0.57
TEST_13922,0.87
TEST_13923,1.61
TEST_13924,3.05
TEST_13925,1.51
TEST_13926,1.05
TEST_13927,0.7
TEST_13928,1.58
TEST_13929,3.54
TEST_13930,3.04
TEST_13931,0.67
TEST_13932,2.31
TEST_13933,0.45
TEST_13934,1.99
TEST_13935,1.97
TEST_13936,1.39
TEST_13937,0.54
TEST_13938,0.67
TEST_13939,1.32
TEST_13940,1.85
TEST_13941,0.29
TEST_13942,0.97
TEST_13943,1.47
TEST_13944,1.04
TEST_13945,0.64
TEST_13946,2.52
TEST_13947,0.68
TEST_13948,1.21
TEST_13949,2.3
TEST_13950,1.62
TEST_13951,0.43
TEST_13952,0.59
TEST_13953,0.23
TEST_13954,2.56
TEST_13955,1.97
TEST_13956,1.12
TEST_13957,0.64
TEST_13958,4.5
TEST_13959,1.25
TEST_13960,3.92
TEST_13961,5.9
TEST_13962,1.6
TEST_13963,1.79
TEST_13964,2.3
TEST_13965,1.37
TEST_13966,4.13
TEST_13967,0.82
TEST_13968,3.93
TEST_13969,2.67
TEST_13970,3.21
TEST_13971,0.99
TEST_13972,1.6
TEST_13973,2.19
TEST_13974,3.39
TEST_13975,1.01
TEST_13976,1.14
TEST_13977,2.07
TEST_13978,1.35
TEST_13979,2.07
TEST_13980,2.84
TEST_13981,6.12
TEST_13982,3.21
TEST_13983,5.72
TEST_13984,0.56
TEST_13985,1.18
TEST_13986,1.07
TEST_13987,0.96
TEST_13988,1.1
TEST_13989,1.23
TEST_13990,1.44
TEST_13991,1.0
TEST_13992,7.4
TEST_13993,1.53
TEST_13994,0.93
TEST_13995,5.95
TEST_13996,5.86
TEST_13997,3.45
TEST_13998,3.38
TEST_13999,0.75
TEST_14000,3.57
TEST_14001,6.19
TEST_14002,2.52
TEST_14003,0.34
TEST_14004,0.52
TEST_14005,1.81
TEST_14006,0.94
TEST_14007,1.43
TEST_14008,0.23
TEST_14009,3.06
TEST_14010,2.88
TEST_14011,4.33
TEST_14012,2.58
TEST_14013,1.11
TEST_14014,1.68
TEST_14015,6.29
TEST_14016,6.73
TEST_14017,0.92
TEST_14018,1.14
TEST_14019,1.47
TEST_14020,3.8
TEST_14021,2.14
TEST_14022,0.95
TEST_14023,1.35
TEST_14024,3.33
TEST_14025,0.84
TEST_14026,0.49
TEST_14027,3.4
TEST_14028,0.46
TEST_14029,0.86
TEST_14030,3.76
TEST_14031,1.61
TEST_14032,0.88
TEST_14033,0.41
TEST_14034,0.72
TEST_14035,1.53
TEST_14036,0.73
TEST_14037,1.99
TEST_14038,1.06
TEST_14039,0.24
TEST_14040,3.33
TEST_14041,1.18
TEST_14042,1.53
TEST_14043,0.89
TEST_14044,0.4
TEST_14045,4.41
TEST_14046,0.88
TEST_14047,0.74
TEST_14048,0.5
TEST_14049,1.83
TEST_14050,2.86
TEST_14051,2.45
TEST_14052,0.61
TEST_14053,6.55
TEST_14054,0.93
TEST_14055,0.47
TEST_14056,3.81
TEST_14057,0.4
TEST_14058,0.81
TEST_14059,1.03
TEST_14060,2.2
TEST_14061,6.23
TEST_14062,2.02
TEST_14063,0.63
TEST_14064,0.36
TEST_14065,1.56
TEST_14066,1.44
TEST_14067,2.1
TEST_14068,0.82
TEST_14069,2.24
TEST_14070,2.58
TEST_14071,1.65
TEST_14072,1.17
TEST_14073,0.72
TEST_14074,1.35
TEST_14075,1.46
TEST_14076,1.72
TEST_14077,1.86
TEST_14078,0.34
TEST_14079,0.75
TEST_14080,0.22
TEST_14081,5.18
TEST_14082,3.32
TEST_14083,0.99
TEST_14084,4.01
TEST_14085,2.24
TEST_14086,0.7
TEST_14087,5.61
TEST_14088,2.14
TEST_14089,1.17
TEST_14090,0.87
TEST_14091,4.18
TEST_14092,0.39
TEST_14093,1.59
TEST_14094,0.63
TEST_14095,2.11
TEST_14096,1.78
TEST_14097,1.0
TEST_14098,0.83
TEST_14099,3.48
TEST_14100,2.07
TEST_14101,2.69
TEST_14102,1.3
TEST_14103,3.57
TEST_14104,4.43
TEST_14105,0.55
TEST_14106,3.11
TEST_14107,0.7
TEST_14108,2.47
TEST_14109,2.92
TEST_14110,2.74
TEST_14111,1.2
TEST_14112,5.4
TEST_14113,7.43
TEST_14114,1.51
TEST_14115,2.17
TEST_14116,0.4
TEST_14117,1.43
TEST_14118,0.44
TEST_14119,1.93
TEST_14120,6.31
TEST_14121,1.25
TEST_14122,3.25
TEST_14123,2.28
TEST_14124,2.39
TEST_14125,6.78
TEST_14126,0.4
TEST_14127,0.74
TEST_14128,2.29
TEST_14129,2.54
TEST_14130,1.69
TEST_14131,2.51
TEST_14132,2.06
TEST_14133,2.34
TEST_14134,4.57
TEST_14135,5.38
TEST_14136,1.63
TEST_14137,3.21
TEST_14138,4.03
TEST_14139,1.55
TEST_14140,3.0
TEST_14141,0.48
TEST_14142,0.21
TEST_14143,0.8
TEST_14144,2.14
TEST_14145,4.64
TEST_14146,0.56
TEST_14147,0.96
TEST_14148,2.14
TEST_14149,1.54
TEST_14150,3.22
TEST_14151,0.82
TEST_14152,3.12
TEST_14153,3.97
TEST_14154,4.07
TEST_14155,1.88
TEST_14156,1.97
TEST_14157,0.46
TEST_14158,3.35
TEST_14159,0.74
TEST_14160,3.66
TEST_14161,3.5
TEST_14162,0.67
TEST_14163,2.03
TEST_14164,0.43
TEST_14165,0.91
TEST_14166,0.92
TEST_14167,1.38
TEST_14168,3.67
TEST_14169,0.86
TEST_14170,0.29
TEST_14171,3.02
TEST_14172,5.21
TEST_14173,4.55
TEST_14174,1.48
TEST_14175,1.74
TEST_14176,7.56
TEST_14177,1.91
TEST_14178,1.87
TEST_14179,0.2
TEST_14180,1.05
TEST_14181,4.68
TEST_14182,0.99
TEST_14183,2.27
TEST_14184,1.39
TEST_14185,1.28
TEST_14186,2.93
TEST_14187,2.5
TEST_14188,0.91
TEST_14189,7.39
TEST_14190,1.17
TEST_14191,4.13
TEST_14192,0.45
TEST_14193,1.89
TEST_14194,4.52
TEST_14195,0.58
TEST_14196,0.95
TEST_14197,4.29
TEST_14198,1.22
TEST_14199,0.92
TEST_14200,1.22
TEST_14201,2.01
TEST_14202,4.17
TEST_14203,0.7
TEST_14204,0.66
TEST_14205,1.97
TEST_14206,0.64
TEST_14207,4.04
TEST_14208,1.68
TEST_14209,1.01
TEST_14210,1.88
TEST_14211,0.56
TEST_14212,0.75
TEST_14213,1.93
TEST_14214,4.02
TEST_14215,0.82
TEST_14216,0.8
TEST_14217,0.34
TEST_14218,3.06
TEST_14219,2.38
TEST_14220,1.72
TEST_14221,0.2
TEST_14222,4.76
TEST_14223,2.64
TEST_14224,1.88
TEST_14225,0.57
TEST_14226,0.31
TEST_14227,0.64
TEST_14228,3.47
TEST_14229,0.62
TEST_14230,2.47
TEST_14231,1.31
TEST_14232,1.55
TEST_14233,1.71
TEST_14234,1.7
TEST_14235,3.74
TEST_14236,0.75
TEST_14237,2.74
TEST_14238,1.2
TEST_14239,1.06
TEST_14240,2.54
TEST_14241,1.26
TEST_14242,2.13
TEST_14243,3.84
TEST_14244,1.79
TEST_14245,1.01
TEST_14246,2.64
TEST_14247,0.47
TEST_14248,0.82
TEST_14249,2.53
TEST_14250,0.44
TEST_14251,1.54
TEST_14252,2.35
TEST_14253,1.59
TEST_14254,2.58
TEST_14255,0.86
TEST_14256,2.05
TEST_14257,0.43
TEST_14258,3.6
TEST_14259,2.21
TEST_14260,1.47
TEST_14261,3.15
TEST_14262,1.37
TEST_14263,0.52
TEST_14264,1.65
TEST_14265,0.54
TEST_14266,2.29
TEST_14267,1.88
TEST_14268,2.24
TEST_14269,2.14
TEST_14270,3.68
TEST_14271,5.35
TEST_14272,2.35
TEST_14273,0.31
TEST_14274,0.97
TEST_14275,3.51
TEST_14276,2.21
TEST_14277,2.58
TEST_14278,2.03
TEST_14279,1.34
TEST_14280,1.18
TEST_14281,0.66
TEST_14282,4.13
TEST_14283,1.6
TEST_14284,3.64
TEST_14285,3.73
TEST_14286,1.17
TEST_14287,0.59
TEST_14288,1.01
TEST_14289,0.74
TEST_14290,3.25
TEST_14291,3.32
TEST_14292,3.46
TEST_14293,0.57
TEST_14294,1.68
TEST_14295,3.34
TEST_14296,1.99
TEST_14297,1.13
TEST_14298,0.93
TEST_14299,1.27
TEST_14300,1.17
TEST_14301,1.87
TEST_14302,1.14
TEST_14303,4.29
TEST_14304,9.27
TEST_14305,1.03
TEST_14306,0.24
TEST_14307,2.33
TEST_14308,5.54
TEST_14309,4.53
TEST_14310,0.85
TEST_14311,5.26
TEST_14312,0.95
TEST_14313,1.79
TEST_14314,0.28
TEST_14315,1.2
TEST_14316,1.57
TEST_14317,2.78
TEST_14318,0.74
TEST_14319,0.95
TEST_14320,1.03
TEST_14321,1.82
TEST_14322,6.47
TEST_14323,2.97
TEST_14324,0.6
TEST_14325,0.82
TEST_14326,3.84
TEST_14327,5.18
TEST_14328,2.68
TEST_14329,1.72
TEST_14330,3.22
TEST_14331,1.62
TEST_14332,2.13
TEST_14333,0.54
TEST_14334,2.46
TEST_14335,1.72
TEST_14336,0.57
TEST_14337,2.16
TEST_14338,2.62
TEST_14339,4.04
TEST_14340,4.04
TEST_14341,1.72
TEST_14342,1.85
TEST_14343,0.52
TEST_14344,2.3
TEST_14345,2.22
TEST_14346,3.08
TEST_14347,3.4
TEST_14348,2.14
TEST_14349,0.87
TEST_14350,2.47
TEST_14351,4.4
TEST_14352,5.34
TEST_14353,0.55
TEST_14354,0.69
TEST_14355,1.69
TEST_14356,0.88
TEST_14357,1.89
TEST_14358,1.1
TEST_14359,0.26
TEST_14360,0.69
TEST_14361,3.2
TEST_14362,1.37
TEST_14363,6.15
TEST_14364,0.81
TEST_14365,0.75
TEST_14366,1.7
TEST_14367,0.91
TEST_14368,2.72
TEST_14369,1.98
TEST_14370,2.56
TEST_14371,2.57
TEST_14372,0.68
TEST_14373,2.31
TEST_14374,0.4
TEST_14375,3.43
TEST_14376,0.75
TEST_14377,1.04
TEST_14378,2.75
TEST_14379,1.96
TEST_14380,1.09
TEST_14381,6.32
TEST_14382,0.92
TEST_14383,0.97
TEST_14384,2.13
TEST_14385,2.13
TEST_14386,2.6
TEST_14387,1.96
TEST_14388,1.83
TEST_14389,0.48
TEST_14390,0.66
TEST_14391,1.91
TEST_14392,1.44
TEST_14393,1.53
TEST_14394,1.39
TEST_14395,0.36
TEST_14396,1.63
TEST_14397,0.58
TEST_14398,2.31
TEST_14399,1.11
TEST_14400,0.86
TEST_14401,1.09
TEST_14402,1.86
TEST_14403,2.25
TEST_14404,1.37
TEST_14405,0.7
TEST_14406,1.19
TEST_14407,4.71
TEST_14408,5.83
TEST_14409,2.81
TEST_14410,0.31
TEST_14411,0.13
TEST_14412,0.72
TEST_14413,2.09
TEST_14414,5.29
TEST_14415,4.41
TEST_14416,3.24
TEST_14417,0.84
TEST_14418,3.75
TEST_14419,1.36
TEST_14420,0.45
TEST_14421,1.99
TEST_14422,1.57
TEST_14423,2.17
TEST_14424,2.6
TEST_14425,1.31
TEST_14426,1.67
TEST_14427,3.88
TEST_14428,1.13
TEST_14429,1.11
TEST_14430,1.15
TEST_14431,5.79
TEST_14432,1.59
TEST_14433,1.75
TEST_14434,2.2
TEST_14435,2.93
TEST_14436,2.59
